Market successfully initialized: <main.market.SupplyDemandMarket object at 0x000002941114AAF0>
AFTER WORKING: Farmer {'food': 147.0, 'wood': 280, 'ore': 0, 'metal': 0, 'tool': 14.000000000000004}
AFTER DISTRIBUTION: Miner {'food': 40.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 7.499999999999966}
AFTER DISTRIBUTION: Miner {'food': 40.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 7.499999999999966}
AFTER DISTRIBUTION: Miner {'food': 40.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 7.499999999999966}
AFTER DISTRIBUTION: Miner {'food': 40.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 7.499999999999966}
AFTER DISTRIBUTION: Miner {'food': 40.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 7.499999999999966}
AFTER DISTRIBUTION: Miner {'food': 40.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 7.499999999999966}
AFTER DISTRIBUTION: Miner {'food': 40.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 7.499999999999966}
AFTER DISTRIBUTION: Miner {'food': 40.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 7.499999999999966}
AFTER DISTRIBUTION: Miner {'food': 40.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 7.499999999999966}
AFTER DISTRIBUTION: Miner {'food': 40.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 7.499999999999966}
AFTER DISTRIBUTION: Miner {'food': 40.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 7.499999999999966}
AFTER DISTRIBUTION: Miner {'food': 40.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 7.499999999999966}
AFTER DISTRIBUTION: Miner {'food': 40.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 7.499999999999966}
AFTER DISTRIBUTION: Miner {'food': 40.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 7.499999999999966}
AFTER DISTRIBUTION: Miner {'food': 40.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 7.499999999999966}
AFTER DISTRIBUTION: Miner {'food': 40.0, 'wood': 0.0, 'ore': 0, 'metal': 0.0, 'tool': 7.499999999999966}
AFTER DISTRIBUTION: Refiner {'food': 40.0, 'wood': 0.0, 'ore': 100.0, 'metal': 0.0, 'tool': 5.000000000000022}
AFTER DISTRIBUTION: Refiner {'food': 40.0, 'wood': 0.0, 'ore': 100.0, 'metal': 0.0, 'tool': 5.000000000000022}
AFTER DISTRIBUTION: Refiner {'food': 40.0, 'wood': 0.0, 'ore': 100.0, 'metal': 0.0, 'tool': 5.000000000000022}
AFTER DISTRIBUTION: Refiner {'food': 40.0, 'wood': 0.0, 'ore': 100.0, 'metal': 0.0, 'tool': 5.000000000000022}
AFTER DISTRIBUTION: Refiner {'food': 40.0, 'wood': 0.0, 'ore': 100.0, 'metal': 0.0, 'tool': 5.000000000000022}
AFTER DISTRIBUTION: Refiner {'food': 40.0, 'wood': 0.0, 'ore': 100.0, 'metal': 0.0, 'tool': 5.000000000000022}
AFTER DISTRIBUTION: Refiner {'food': 40.0, 'wood': 0.0, 'ore': 100.0, 'metal': 0.0, 'tool': 5.000000000000022}
AFTER DISTRIBUTION: Refiner {'food': 40.0, 'wood': 0.0, 'ore': 100.0, 'metal': 0.0, 'tool': 5.000000000000022}
AFTER DISTRIBUTION: Refiner {'food': 40.0, 'wood': 0.0, 'ore': 100.0, 'metal': 0.0, 'tool': 5.000000000000022}
AFTER DISTRIBUTION: Refiner {'food': 40.0, 'wood': 0.0, 'ore': 100.0, 'metal': 0.0, 'tool': 5.000000000000022}
AFTER DISTRIBUTION: Refiner {'food': 40.0, 'wood': 0.0, 'ore': 100.0, 'metal': 0.0, 'tool': 5.000000000000022}
AFTER DISTRIBUTION: Refiner {'food': 40.0, 'wood': 0.0, 'ore': 100.0, 'metal': 0.0, 'tool': 5.000000000000022}
AFTER DISTRIBUTION: Refiner {'food': 40.0, 'wood': 0.0, 'ore': 100.0, 'metal': 0.0, 'tool': 5.000000000000022}
AFTER DISTRIBUTION: Refiner {'food': 40.0, 'wood': 0.0, 'ore': 100.0, 'metal': 0.0, 'tool': 5.000000000000022}
AFTER DISTRIBUTION: Refiner {'food': 40.0, 'wood': 0.0, 'ore': 100.0, 'metal': 0.0, 'tool': 5.000000000000022}
AFTER DISTRIBUTION: Refiner {'food': 40.0, 'wood': 0.0, 'ore': 100.0, 'metal': 0.0, 'tool': 5.000000000000022}
AFTER DISTRIBUTION: Refiner {'food': 40.0, 'wood': 0.0, 'ore': 100.0, 'metal': 0.0, 'tool': 5.000000000000022}
AFTER DISTRIBUTION: Refiner {'food': 40.0, 'wood': 0.0, 'ore': 100.0, 'metal': 0.0, 'tool': 5.000000000000022}
AFTER DISTRIBUTION: Refiner {'food': 40.0, 'wood': 0.0, 'ore': 100.0, 'metal': 0.0, 'tool': 5.000000000000022}
AFTER DISTRIBUTION: Refiner {'food': 40.0, 'wood': 0.0, 'ore': 100.0, 'metal': 0.0, 'tool': 5.000000000000022}
AFTER DISTRIBUTION: BlackSmith {'food': 40.0, 'wood': 0.0, 'ore': 0.0, 'metal': 90.00000000000011, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 40.0, 'wood': 0.0, 'ore': 0.0, 'metal': 90.00000000000011, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 40.0, 'wood': 0.0, 'ore': 0.0, 'metal': 90.00000000000011, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 40.0, 'wood': 0.0, 'ore': 0.0, 'metal': 90.00000000000011, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 40.0, 'wood': 0.0, 'ore': 0.0, 'metal': 90.00000000000011, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 40.0, 'wood': 0.0, 'ore': 0.0, 'metal': 90.00000000000011, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 40.0, 'wood': 0.0, 'ore': 0.0, 'metal': 90.00000000000011, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 40.0, 'wood': 0.0, 'ore': 0.0, 'metal': 90.00000000000011, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 40.0, 'wood': 0.0, 'ore': 0.0, 'metal': 90.00000000000011, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 40.0, 'wood': 0.0, 'ore': 0.0, 'metal': 90.00000000000011, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 40.0, 'wood': 0.0, 'ore': 0.0, 'metal': 90.00000000000011, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 40.0, 'wood': 0.0, 'ore': 0.0, 'metal': 90.00000000000011, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 40.0, 'wood': 0.0, 'ore': 0.0, 'metal': 90.00000000000011, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 40.0, 'wood': 0.0, 'ore': 0.0, 'metal': 90.00000000000011, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 40.0, 'wood': 0.0, 'ore': 0.0, 'metal': 90.00000000000011, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 40.0, 'wood': 0.0, 'ore': 0.0, 'metal': 90.00000000000011, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 40.0, 'wood': 0.0, 'ore': 0.0, 'metal': 90.00000000000011, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 40.0, 'wood': 0.0, 'ore': 0.0, 'metal': 90.00000000000011, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 40.0, 'wood': 0.0, 'ore': 0.0, 'metal': 90.00000000000011, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 40.0, 'wood': 0.0, 'ore': 0.0, 'metal': 90.00000000000011, 'tool': 0.0}

AFTER WORKING: Farmer {'food': 35.0, 'wood': 80.0, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 80.0, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 80.0, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 80.0, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 80.0, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 80.0, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 80.0, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 80.0, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 80.0, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 80.0, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 80.0, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 80.0, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 80.0, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 80.0, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 80.0, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 80.0, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 80.0, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 80.0, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 80.0, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 80.0, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: WoodCutter {'food': 32.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: WoodCutter {'food': 32.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: WoodCutter {'food': 32.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: WoodCutter {'food': 32.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: WoodCutter {'food': 32.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: WoodCutter {'food': 32.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: WoodCutter {'food': 32.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: WoodCutter {'food': 32.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: WoodCutter {'food': 32.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: WoodCutter {'food': 32.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: WoodCutter {'food': 32.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: WoodCutter {'food': 32.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: WoodCutter {'food': 32.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: WoodCutter {'food': 32.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: WoodCutter {'food': 32.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: WoodCutter {'food': 32.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: WoodCutter {'food': 32.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: WoodCutter {'food': 32.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: WoodCutter {'food': 32.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: WoodCutter {'food': 32.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER WORKING: Miner {'food': 32.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 5.999999999999967}
AFTER WORKING: Miner {'food': 32.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 5.999999999999967}
AFTER WORKING: Miner {'food': 32.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 5.999999999999967}
AFTER WORKING: Miner {'food': 32.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 5.999999999999967}
AFTER WORKING: Miner {'food': 32.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 5.999999999999967}
AFTER WORKING: Miner {'food': 32.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 5.999999999999967}
AFTER WORKING: Miner {'food': 32.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 5.999999999999967}
AFTER WORKING: Miner {'food': 32.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 5.999999999999967}
AFTER WORKING: Miner {'food': 32.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 5.999999999999967}
AFTER WORKING: Miner {'food': 32.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 5.999999999999967}
AFTER WORKING: Miner {'food': 32.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 5.999999999999967}
AFTER WORKING: Miner {'food': 32.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 5.999999999999967}
AFTER WORKING: Miner {'food': 32.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 5.999999999999967}
AFTER WORKING: Miner {'food': 32.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 5.999999999999967}
AFTER WORKING: Miner {'food': 32.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 5.999999999999967}
AFTER WORKING: Miner {'food': 32.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 5.999999999999967}
AFTER WORKING: Miner {'food': 32.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 5.999999999999967}
AFTER WORKING: Miner {'food': 32.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 5.999999999999967}
AFTER WORKING: Miner {'food': 32.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 5.999999999999967}
AFTER WORKING: Miner {'food': 32.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 5.999999999999967}
AFTER WORKING: Refiner {'food': 32.0, 'wood': 0.0, 'ore': 80.0, 'metal': 10.0, 'tool': 4.000000000000021}
AFTER WORKING: Refiner {'food': 32.0, 'wood': 0.0, 'ore': 80.0, 'metal': 10.0, 'tool': 4.000000000000021}
AFTER WORKING: Refiner {'food': 32.0, 'wood': 0.0, 'ore': 80.0, 'metal': 10.0, 'tool': 4.000000000000021}
AFTER WORKING: Refiner {'food': 32.0, 'wood': 0.0, 'ore': 80.0, 'metal': 10.0, 'tool': 4.000000000000021}
AFTER WORKING: Refiner {'food': 32.0, 'wood': 0.0, 'ore': 80.0, 'metal': 10.0, 'tool': 4.000000000000021}
AFTER WORKING: Refiner {'food': 32.0, 'wood': 0.0, 'ore': 80.0, 'metal': 10.0, 'tool': 4.000000000000021}
AFTER WORKING: Refiner {'food': 32.0, 'wood': 0.0, 'ore': 80.0, 'metal': 10.0, 'tool': 4.000000000000021}
AFTER WORKING: Refiner {'food': 32.0, 'wood': 0.0, 'ore': 80.0, 'metal': 10.0, 'tool': 4.000000000000021}
AFTER WORKING: Refiner {'food': 32.0, 'wood': 0.0, 'ore': 80.0, 'metal': 10.0, 'tool': 4.000000000000021}
AFTER WORKING: Refiner {'food': 32.0, 'wood': 0.0, 'ore': 80.0, 'metal': 10.0, 'tool': 4.000000000000021}
AFTER WORKING: Refiner {'food': 32.0, 'wood': 0.0, 'ore': 80.0, 'metal': 10.0, 'tool': 4.000000000000021}
AFTER WORKING: Refiner {'food': 32.0, 'wood': 0.0, 'ore': 80.0, 'metal': 10.0, 'tool': 4.000000000000021}
AFTER WORKING: Refiner {'food': 32.0, 'wood': 0.0, 'ore': 80.0, 'metal': 10.0, 'tool': 4.000000000000021}
AFTER WORKING: Refiner {'food': 32.0, 'wood': 0.0, 'ore': 80.0, 'metal': 10.0, 'tool': 4.000000000000021}
AFTER WORKING: Refiner {'food': 32.0, 'wood': 0.0, 'ore': 80.0, 'metal': 10.0, 'tool': 4.000000000000021}
AFTER WORKING: Refiner {'food': 32.0, 'wood': 0.0, 'ore': 80.0, 'metal': 10.0, 'tool': 4.000000000000021}
AFTER WORKING: Refiner {'food': 32.0, 'wood': 0.0, 'ore': 80.0, 'metal': 10.0, 'tool': 4.000000000000021}
AFTER WORKING: Refiner {'food': 32.0, 'wood': 0.0, 'ore': 80.0, 'metal': 10.0, 'tool': 4.000000000000021}
AFTER WORKING: Refiner {'food': 32.0, 'wood': 0.0, 'ore': 80.0, 'metal': 10.0, 'tool': 4.000000000000021}
AFTER WORKING: Refiner {'food': 32.0, 'wood': 0.0, 'ore': 80.0, 'metal': 10.0, 'tool': 4.000000000000021}
AFTER WORKING: BlackSmith {'food': 32.0, 'wood': 0.0, 'ore': 0.0, 'metal': 84.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 32.0, 'wood': 0.0, 'ore': 0.0, 'metal': 84.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 32.0, 'wood': 0.0, 'ore': 0.0, 'metal': 84.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 32.0, 'wood': 0.0, 'ore': 0.0, 'metal': 84.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 32.0, 'wood': 0.0, 'ore': 0.0, 'metal': 84.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 32.0, 'wood': 0.0, 'ore': 0.0, 'metal': 84.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 32.0, 'wood': 0.0, 'ore': 0.0, 'metal': 84.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 32.0, 'wood': 0.0, 'ore': 0.0, 'metal': 84.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 32.0, 'wood': 0.0, 'ore': 0.0, 'metal': 84.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 32.0, 'wood': 0.0, 'ore': 0.0, 'metal': 84.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 32.0, 'wood': 0.0, 'ore': 0.0, 'metal': 84.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 32.0, 'wood': 0.0, 'ore': 0.0, 'metal': 84.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 32.0, 'wood': 0.0, 'ore': 0.0, 'metal': 84.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 32.0, 'wood': 0.0, 'ore': 0.0, 'metal': 84.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 32.0, 'wood': 0.0, 'ore': 0.0, 'metal': 84.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 32.0, 'wood': 0.0, 'ore': 0.0, 'metal': 84.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 32.0, 'wood': 0.0, 'ore': 0.0, 'metal': 84.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 32.0, 'wood': 0.0, 'ore': 0.0, 'metal': 84.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 32.0, 'wood': 0.0, 'ore': 0.0, 'metal': 84.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 32.0, 'wood': 0.0, 'ore': 0.0, 'metal': 84.0000000000001, 'tool': 4.08}

[0.0, 0, 0.0, 0.0, 0] 30.71520498292884
[0, 0.0, 0, 0.0, 0] 42.091206828458034
[0, 0.0, 0.0, 0.0, 0] 19.33920313739964
[0, 0.0, 0.0, 0.0, 0] 17.0640027682938
[0, 0.0, 0.0, 0.0, 0] 19.33920313739964
[0.0, 0, 0.0, 0.0, 0] 30.71520498292884
[0, 0.0, 0.0, 0, 0.0] 41.77267877678322
[0, 0.0, 0, 0.0, 0] 42.091206828458034
[0, 0.0, 0, 0.0, 0] 42.091206828458034
[0, 0.0, 0, 0.0, 0] 42.091206828458034
[0, 0.0, 0, 0.0, 0] 42.091206828458034
[0, 0.0, 0.0, 0.0, 0] 19.33920313739964
[0.0, 0, 0.0, 0.0, 0] 30.71520498292884
[0, 0.0, 0, 0.0, 0] 42.091206828458034
[0, 0.0, 0.0, 0.0, 0] 19.33920313739964
[0, 0.0, 0.0, 0.0, 0] 17.0640027682938
[0, 0.0, 0.0, 0.0, 0] 17.0640027682938
[0, 0.0, 0.0, 0.0, 0] 19.33920313739964
[0, 0.0, 0.0, 0.0, 0] 19.33920313739964
[0, 0.0, 0.0, 0.0, 0] 17.0640027682938
[0, 0.0, 0.0, 0, 0.0] 41.77267877678322
[0, 0.0, 0.0, 0, 0.0] 41.77267877678322
[0, 0.0, 0.0, 0.0, 0] 17.0640027682938
[0, 0.0, 0.0, 0.0, 0] 19.33920313739964
[0.0, 0, 0.0, 0.0, 0] 30.71520498292884
[0.0, 0, 0.0, 0.0, 0] 30.71520498292884
[0.0, 0, 0.0, 0.0, 0] 30.71520498292884
[0, 0.0, 0.0, 0, 0.0] 41.77267877678322
[0, 0.0, 0.0, 0.0, 0] 19.33920313739964
[0, 0.0, 0.0, 0.0, 0] 17.0640027682938
[0, 0.0, 0, 0.0, 0] 42.091206828458034
[0, 0.0, 0.0, 0.0, 0] 17.0640027682938
[0, 0.0, 0.0, 0, 0.0] 41.77267877678322
[0, 0.0, 0.0, 0, 0.0] 41.77267877678322
[0, 0.0, 0.0, 0, 0.0] 41.77267877678322
[0, 0.0, 0.0, 0.0, 0] 19.33920313739964
[0.0, 0, 0.0, 0.0, 0] 30.71520498292884
[0, 0.0, 0.0, 0, 0.0] 41.77267877678322
[0, 0.0, 0.0, 0.0, 0] 19.33920313739964
[0, 0.0, 0.0, 0, 0.0] 41.77267877678322
[0, 0.0, 0.0, 0.0, 0] 17.0640027682938
[0.0, 0, 0.0, 0.0, 0] 30.71520498292884
[0.0, 0, 0.0, 0.0, 0] 30.71520498292884
[0, 0.0, 0, 0.0, 0] 42.091206828458034
[0, 0.0, 0.0, 0.0, 0] 19.33920313739964
[0, 0.0, 0.0, 0.0, 0] 17.0640027682938
[0, 0.0, 0.0, 0.0, 0] 19.33920313739964
[0, 0.0, 0.0, 0.0, 0] 19.33920313739964
[0.0, 0, 0.0, 0.0, 0] 30.71520498292884
[0.0, 0, 0.0, 0.0, 0] 30.71520498292884
[0.0, 0, 0.0, 0.0, 0] 30.71520498292884
[0, 0.0, 0.0, 0, 0.0] 41.77267877678322
[0, 0.0, 0.0, 0, 0.0] 41.77267877678322
[0, 0.0, 0.0, 0, 0.0] 41.77267877678322
[0, 0.0, 0.0, 0, 0.0] 41.77267877678322
[0, 0.0, 0, 0.0, 0] 42.091206828458034
[0, 0.0, 0.0, 0.0, 0] 17.0640027682938
[0, 0.0, 0.0, 0.0, 0] 17.0640027682938
[0, 0.0, 0.0, 0.0, 0] 19.33920313739964
[0, 0.0, 0.0, 0.0, 0] 17.0640027682938
[0, 0.0, 0.0, 0, 0.0] 41.77267877678322
[0, 0.0, 0, 0.0, 0] 42.091206828458034
[0, 0.0, 0, 0.0, 0] 42.091206828458034
[0.0, 0, 0.0, 0.0, 0] 30.71520498292884
[0, 0.0, 0, 0.0, 0] 42.091206828458034
[0, 0.0, 0, 0.0, 0] 42.091206828458034
[0, 0.0, 0.0, 0, 0.0] 41.77267877678322
[0, 0.0, 0.0, 0.0, 0] 19.33920313739964
[0, 0.0, 0, 0.0, 0] 42.091206828458034
[0.0, 0, 0.0, 0.0, 0] 30.71520498292884
[0.0, 0, 0.0, 0.0, 0] 30.71520498292884
[0.0, 0, 0.0, 0.0, 0] 30.71520498292884
[0, 0.0, 0.0, 0, 0.0] 41.77267877678322
[0.0, 0, 0.0, 0.0, 0] 30.71520498292884
[0.0, 0, 0.0, 0.0, 0] 30.71520498292884
[0, 0.0, 0.0, 0.0, 0] 17.0640027682938
[0, 0.0, 0.0, 0.0, 0] 19.33920313739964
[0, 0.0, 0, 0.0, 0] 42.091206828458034
[0, 0.0, 0.0, 0.0, 0] 17.0640027682938
[0, 0.0, 0.0, 0, 0.0] 41.77267877678322
[0, 0.0, 0, 0.0, 0] 42.091206828458034
[0, 0.0, 0, 0.0, 0] 42.091206828458034
[0, 0.0, 0.0, 0, 0.0] 41.77267877678322
[0.0, 0, 0.0, 0.0, 0] 30.71520498292884
[0, 0.0, 0.0, 0.0, 0] 19.33920313739964
[0, 0.0, 0.0, 0.0, 0] 17.0640027682938
[0, 0.0, 0.0, 0.0, 0] 19.33920313739964
[0, 0.0, 0.0, 0.0, 0] 17.0640027682938
[0, 0.0, 0, 0.0, 0] 42.091206828458034
[0, 0.0, 0, 0.0, 0] 42.091206828458034
[0, 0.0, 0, 0.0, 0] 42.091206828458034
[0.0, 0, 0.0, 0.0, 0] 30.71520498292884
[0, 0.0, 0.0, 0, 0.0] 41.77267877678322
[0, 0.0, 0.0, 0.0, 0] 17.0640027682938
[0, 0.0, 0.0, 0.0, 0] 17.0640027682938
[0, 0.0, 0.0, 0.0, 0] 19.33920313739964
[0, 0.0, 0.0, 0, 0.0] 41.77267877678322
[0, 0.0, 0.0, 0.0, 0] 19.33920313739964
[0, 0.0, 0.0, 0.0, 0] 17.0640027682938
[0, 0.0, 0.0, 0.0, 0] 17.0640027682938
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 80.0, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 80.0, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 80.0, 'ore': 0.0, 'metal': 0.0, 'tool': 4.000000000000021}
